name,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,predicted_goals
Eric da Silva Moreira,Nott'm Forest,-0.014285714285714287,0.0,0.0,0.42857142857142855,0.0,0.014285714285714285,428.0,0.0,0.0,0.0,0.014761904761904763,106.47619047619048,0.0,0.0,0.02857142857142857,0.24761904761904763,1.3333333333333333,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,8033.857142857143,0.0,1.2380952380952381,1.1428571428571428,0.0,0.09523809523809523,9.952380952380953,704.0952380952381,694.1428571428571,44.61904761904762,0.0,31,0.001
Luis Guilherme Lira dos Santos,West Ham,0.06190476190476189,0.0,0.0,0.7619047619047619,0.0,0.9285714285714286,526.0,0.004285714285714286,0.005714285714285715,0.0014285714285714286,0.023809523809523808,107.80952380952381,0.047619047619047616,0.0,0.14761904761904762,0.4095238095238095,1.8095238095238095,10.142857142857142,0.0,0.0,0.0,0.0,11.0,0.0,2802.6190476190477,0.0,1.6666666666666667,1.5714285714285714,0.19047619047619047,0.19047619047619047,-105.57142857142857,99.0,204.57142857142858,47.80952380952381,0.0,31,0.001
Joe Hodge,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,29747.619047619046,0.0,1.9047619047619047,1.8571428571428572,0.0,0.0,-1643.1904761904761,832.4761904761905,2475.6666666666665,45.0,0.0,31,0.001
Harrison Armstrong,Everton,0.08,0.0,0.0,0.05,0.0,0.545,603.0,0.0,0.0185,0.0185,0.0225,102.75,0.05,0.0,0.11000000000000001,0.09,2.35,9.75,0.0,0.0,0.0,0.0,10.8,0.0,20970.25,0.0,0.85,1.2,0.45,0.1,32.65,1631.1,1598.45,45.0,0.05,31,0.001
Carney Chukwuemeka,Chelsea,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,105.66666666666667,0.0,0.0,0.0,0.0,0.0,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,5303.0,0.0,1.7619047619047619,1.4285714285714286,0.0,0.0,-157.1904761904762,216.28571428571428,373.4761904761905,48.42857142857143,0.0,31,0.001
Tom King,Wolves,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,161637.33333333334,0.0,1.9047619047619047,1.8571428571428572,0.0,0.0,-113.0,3980.6666666666665,4093.6666666666665,40.0,0.0,31,0.001
Leny Yoro,Man Utd,0.1523809523809524,0.0,0.0,0.7619047619047619,0.0,0.21904761904761902,572.0,0.0004761904761904762,0.027619047619047616,0.027142857142857146,0.2795238095238095,105.95238095238095,0.38095238095238093,0.0,0.4714285714285714,2.9142857142857146,15.619047619047619,10.714285714285714,0.0,0.0,0.0,0.0,11.0,0.0,15297.0,0.14285714285714285,1.2857142857142858,1.3333333333333333,1.5714285714285714,0.38095238095238093,30.047619047619047,1513.7142857142858,1483.6666666666667,43.333333333333336,0.047619047619047616,31,0.001
Danilo dos Santos de Oliveira,Nott'm Forest,0.023809523809523815,0.0,0.0,0.047619047619047616,0.0,0.004761904761904762,429.0,0.0,0.0,0.0,0.013333333333333334,106.47619047619048,0.0,0.0,0.0,0.0,0.6666666666666666,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,1983.6666666666667,0.047619047619047616,1.2380952380952381,1.1428571428571428,0.0,0.047619047619047616,-224.0952380952381,38.333333333333336,262.42857142857144,47.61904761904762,0.0,31,0.001
Pedro Lomba Neto,Chelsea,1.9952380952380953,0.09523809523809523,0.19047619047619047,7.761904761904762,0.09523809523809523,14.485714285714286,560.0,0.09047619047619049,0.13380952380952382,0.04333333333333333,0.7147619047619047,105.66666666666667,0.5238095238095238,0.047619047619047616,3.2714285714285714,8.523809523809524,47.95238095238095,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,93766.04761904762,0.47619047619047616,1.7619047619047619,1.4285714285714286,9.666666666666666,1.7619047619047619,-3044.6190476190477,11738.52380952381,14783.142857142857,62.666666666666664,0.2857142857142857,31,0.001
Ian Maatsen,Aston Villa,0.7047619047619048,0.047619047619047616,0.0,2.857142857142857,0.0,6.742857142857143,45.0,0.06142857142857143,0.06523809523809525,0.0038095238095238095,0.21666666666666665,103.38095238095238,0.2857142857142857,0.0,1.3619047619047617,4.066666666666667,14.428571428571429,10.80952380952381,0.0,0.0,0.0,0.0,11.0,0.0,198267.2380952381,0.09523809523809523,1.1904761904761905,1.8095238095238095,2.761904761904762,0.8095238095238095,-11478.190476190477,3631.714285714286,15109.904761904761,47.38095238095238,0.047619047619047616,31,0.001
Harry Winks,Leicester,1.0714285714285714,0.09523809523809523,0.0,10.714285714285714,0.0,12.523809523809524,309.0,0.06857142857142857,0.07714285714285715,0.008571428571428572,1.1161904761904762,105.61904761904762,1.2380952380952381,0.0,2.4047619047619047,10.352380952380953,57.76190476190476,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,1157510.0476190476,0.6666666666666666,1.4761904761904763,1.8095238095238095,1.0952380952380953,1.5238095238095237,-33774.23809523809,58488.0,92262.23809523809,45.0,0.14285714285714285,31,0.001
Mads Roerslev Rasmussen,Brentford,1.1857142857142857,0.09523809523809523,0.0,5.571428571428571,0.09523809523809523,7.580952380952381,105.0,0.06666666666666667,0.07476190476190477,0.008095238095238095,0.8099999999999999,103.76190476190476,0.8095238095238095,0.0,2.0142857142857142,9.038095238095238,43.80952380952381,11.238095238095237,0.0,0.0,0.0,0.0,11.0,0.0,9506.047619047618,0.42857142857142855,1.5238095238095237,2.142857142857143,3.4761904761904763,1.619047619047619,-129.42857142857142,572.0,701.4285714285714,43.857142857142854,0.047619047619047616,31,0.001
Jurriën Timber,Arsenal,3.895238095238095,0.047619047619047616,0.23809523809523808,11.666666666666666,0.2857142857142857,10.095238095238095,6.0,0.04666666666666667,0.08047619047619048,0.03380952380952381,0.6152380952380953,102.85714285714286,0.6190476190476191,0.047619047619047616,2.9904761904761905,11.723809523809523,70.71428571428571,11.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,352217.04761904763,0.8095238095238095,1.3333333333333333,1.5238095238095237,8.19047619047619,3.142857142857143,20946.95238095238,55408.95238095238,34462.0,55.61904761904762,0.23809523809523808,31,0.001
Saša Kalajdžić,Wolves,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,4953.571428571428,0.0,1.9047619047619047,1.8571428571428572,0.0,0.0,-314.76190476190476,195.04761904761904,509.8095238095238,48.476190476190474,0.0,31,0.001
Anthony Elanga,Nott'm Forest,2.8142857142857145,0.23809523809523808,0.2857142857142857,12.333333333333334,0.3333333333333333,16.26666666666667,432.0,0.09666666666666665,0.19238095238095237,0.09571428571428572,0.7895238095238094,106.47619047619048,0.6190476190476191,0.14285714285714285,4.328571428571429,14.333333333333334,57.23809523809524,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,140743.47619047618,0.7142857142857143,1.2380952380952381,1.1428571428571428,12.523809523809524,3.5714285714285716,9621.619047619048,24803.238095238095,15181.619047619048,52.333333333333336,0.047619047619047616,31,0.001
Julio Enciso,Brighton,0.4333333333333333,0.0,0.0,2.857142857142857,0.047619047619047616,3.738095238095238,121.0,0.011904761904761904,0.062380952380952384,0.05047619047619048,0.23095238095238094,103.66666666666667,0.19047619047619047,0.0,1.319047619047619,2.2476190476190476,13.571428571428571,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,7831.714285714285,0.09523809523809523,1.4761904761904763,1.4285714285714286,7.285714285714286,0.6190476190476191,-109.14285714285714,647.8571428571429,757.0,54.04761904761905,0.0,31,0.001
Naouirou Ahamada,Crystal Palace,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,104.52380952380952,0.0,0.0,0.0,0.0,0.0,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,16609.714285714286,0.0,1.4285714285714286,1.0,0.0,0.0,-1330.5714285714287,294.1904761904762,1624.7619047619048,45.0,0.0,31,0.001
Jack Taylor,Ipswich,0.6857142857142857,0.0,0.047619047619047616,3.7142857142857144,0.0,3.857142857142857,281.0,0.03380952380952381,0.06,0.02619047619047619,0.3676190476190476,105.57142857142857,0.23809523809523808,0.047619047619047616,1.138095238095238,4.438095238095238,17.80952380952381,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,2900.8571428571427,0.047619047619047616,1.4285714285714286,1.2857142857142858,3.0952380952380953,0.9523809523809523,-72.42857142857143,128.33333333333334,200.76190476190476,48.42857142857143,0.14285714285714285,31,0.001
Marcus Myers-Harness,Ipswich,0.004761904761904761,0.0,0.0,0.19047619047619047,0.0,0.09047619047619049,271.0,0.002380952380952381,0.002380952380952381,0.0,0.06476190476190476,105.57142857142857,0.09523809523809523,0.0,0.08095238095238096,0.44761904761904764,2.0476190476190474,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,1246.3333333333333,0.0,1.4285714285714286,1.2857142857142858,0.2857142857142857,0.09523809523809523,-98.33333333333333,16.523809523809526,114.85714285714286,49.095238095238095,0.0,31,0.001
Jack Grealish,Man City,1.6809523809523808,0.047619047619047616,0.14285714285714285,6.571428571428571,0.047619047619047616,13.766666666666666,349.0,0.07142857142857142,0.10857142857142857,0.037142857142857144,0.490952380952381,106.28571428571429,0.42857142857142855,0.0,2.880952380952381,5.457142857142857,27.238095238095237,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,24059.190476190477,0.2857142857142857,1.4761904761904763,1.7142857142857142,9.571428571428571,1.1428571428571428,-458.8095238095238,2044.8095238095239,2503.6190476190477,64.0952380952381,0.14285714285714285,31,0.001
Edson Álvarez Velázquez,West Ham,0.6095238095238096,0.0,0.0,6.571428571428571,0.047619047619047616,6.814285714285714,511.0,0.024285714285714285,0.03333333333333333,0.009047619047619047,0.9557142857142857,107.80952380952381,1.1428571428571428,0.0,1.638095238095238,8.028571428571428,50.38095238095238,10.142857142857142,0.0,0.0,0.0,0.047619047619047616,11.0,0.0,12285.095238095239,0.5714285714285714,1.6666666666666667,1.5714285714285714,1.5714285714285714,0.9523809523809523,-180.71428571428572,631.6666666666666,812.3809523809524,50.0,0.19047619047619047,31,0.001
Kevin Schade,Brentford,3.3666666666666667,0.19047619047619047,0.14285714285714285,10.904761904761905,0.14285714285714285,4.9,106.0,0.03619047619047619,0.23142857142857146,0.1952380952380952,0.6866666666666666,103.76190476190476,0.8571428571428571,0.23809523809523808,3.3714285714285714,13.714285714285714,45.523809523809526,11.238095238095237,0.0,0.0,0.0,0.0,11.0,0.0,36697.71428571428,0.47619047619047616,1.5238095238095237,2.142857142857143,15.285714285714286,3.380952380952381,3568.1428571428573,8950.333333333334,5382.190476190476,52.476190476190474,0.09523809523809523,31,0.001
Victor Kristiansen,Leicester,0.9095238095238096,0.047619047619047616,0.0,6.619047619047619,0.047619047619047616,13.304761904761904,296.0,0.0642857142857143,0.0642857142857143,0.0,1.6957142857142857,105.61904761904762,1.7619047619047619,0.0,3.1238095238095234,17.39047619047619,75.0952380952381,9.904761904761905,0.047619047619047616,0.0,0.0,0.0,11.0,0.0,13224.42857142857,0.8571428571428571,1.4761904761904763,1.8095238095238095,0.5714285714285714,1.1428571428571428,-251.14285714285714,699.1428571428571,950.2857142857143,45.0,0.047619047619047616,31,0.001
Kyle Walker-Peters,Southampton,1.2333333333333334,0.09523809523809523,0.14285714285714285,7.904761904761905,0.09523809523809523,11.847619047619048,476.0,0.09095238095238097,0.11,0.019523809523809527,2.256666666666667,106.42857142857143,2.0476190476190474,0.0,3.528571428571429,15.533333333333333,80.47619047619048,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,39912.04761904762,0.9047619047619048,1.5714285714285714,1.2857142857142858,8.047619047619047,1.7619047619047619,-864.047619047619,1711.3333333333333,2575.3809523809523,44.095238095238095,0.19047619047619047,31,0.001
Daniel Bentley,Wolves,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,178734.7619047619,0.0,1.9047619047619047,1.8571428571428572,0.0,0.0,-3152.6666666666665,3113.4285714285716,6266.0952380952385,39.95238095238095,0.0,31,0.001
Ivan Toney,Brentford,0.09047619047619047,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,103.76190476190476,0.0,0.0,0.0,0.0,0.0,11.238095238095237,0.0,0.0,0.0,0.0,11.0,0.0,208916.80952380953,0.0,1.5238095238095237,2.142857142857143,0.0,0.0,-36120.333333333336,2065.5238095238096,38185.857142857145,73.14285714285714,0.0,31,0.001
Antonee Robinson,Fulham,3.2809523809523813,0.42857142857142855,0.23809523809523808,15.523809523809524,0.14285714285714285,23.295238095238094,255.0,0.1323809523809524,0.1580952380952381,0.025714285714285717,1.2433333333333334,105.0952380952381,1.4285714285714286,0.0,5.9,28.676190476190477,90.0,10.952380952380953,0.0,0.0,0.0,0.0,11.0,0.0,1817081.142857143,1.0,1.4761904761904763,1.4761904761904763,6.9523809523809526,3.5238095238095237,85460.0,157124.7619047619,71664.76190476191,47.23809523809524,0.19047619047619047,31,0.001
Romain Faivre,Bournemouth,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,762.7142857142857,0.0,1.2857142857142858,1.4285714285714286,0.0,0.0,-67.38095238095238,1.0952380952380953,68.47619047619048,50.0,0.0,31,0.001
James Ward-Prowse,West Ham,1.4,0.0,0.0,1.5,0.0,0.7,531.0,0.0,0.0,0.0,0.135,10.5,0.5,0.0,0.25,1.7,8.0,4.5,0.0,0.0,0.0,0.0,1.5,0.0,165615.0,0.0,2.0,0.5,0.0,0.5,-12693.0,1342.0,14035.0,65.0,0.0,31,0.001
Patson Daka,Leicester,0.6428571428571429,0.0,0.09523809523809523,2.4761904761904763,0.0,0.5571428571428572,289.0,0.0009523809523809524,0.02285714285714286,0.021904761904761906,0.25857142857142856,105.61904761904762,0.2857142857142857,0.047619047619047616,0.5761904761904763,2.6666666666666665,11.142857142857142,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,38936.71428571428,0.047619047619047616,1.4761904761904763,1.8095238095238095,2.6666666666666665,0.7619047619047619,2610.9523809523807,8463.952380952382,5853.0,48.42857142857143,0.0,31,0.001
Illia Zabarnyi,Bournemouth,2.342857142857143,0.0,0.14285714285714285,12.19047619047619,0.23809523809523808,5.747619047619048,85.0,0.016190476190476193,0.04904761904761905,0.032857142857142856,1.2928571428571427,104.0,1.1904761904761905,0.0,2.6285714285714286,18.58095238095238,90.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,44192.95238095238,1.0,1.2857142857142858,1.4285714285714286,1.8095238095238095,2.6666666666666665,761.6190476190476,3839.6190476190477,3078.0,44.38095238095238,0.09523809523809523,31,0.001
Gavin Bazunu,Southampton,0.03809523809523809,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,106.42857142857143,0.0,0.0,0.0,0.0,0.0,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,14125.57142857143,0.0,1.5714285714285714,1.2857142857142858,0.0,0.0,-1056.095238095238,117.52380952380952,1173.6190476190477,43.57142857142857,0.0,31,0.001
Sven Botman,Newcastle,0.0380952380952381,0.0,0.0,1.6666666666666667,0.047619047619047616,0.09999999999999998,393.0,0.0004761904761904762,0.0019047619047619048,0.0014285714285714286,0.11380952380952382,106.61904761904762,0.047619047619047616,0.0,0.23333333333333334,1.7714285714285716,8.571428571428571,11.095238095238095,0.0,0.0,0.0,0.0,11.0,0.0,1704.5238095238096,0.09523809523809523,1.2857142857142858,1.5238095238095237,0.42857142857142855,0.3333333333333333,164.52380952380952,325.14285714285717,160.61904761904762,44.19047619047619,0.047619047619047616,31,0.001
Hugo Bueno López,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,959.5238095238095,0.0,1.9047619047619047,1.8571428571428572,0.0,0.0,-86.47619047619048,0.0,86.47619047619048,45.0,0.0,31,0.001
Danny Ward,Leicester,-0.1619047619047619,0.0,0.0,-0.23809523809523808,0.0,0.0,308.0,0.0,0.0,0.0,0.15952380952380954,105.61904761904762,0.2857142857142857,0.0,0.1714285714285714,1.6857142857142857,6.428571428571429,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.19047619047619047,232464.0,0.047619047619047616,1.4761904761904763,1.8095238095238095,0.0,0.09523809523809523,-2983.6666666666665,4501.476190476191,7485.142857142857,40.0,0.0,31,0.001
Samuel Amo-Ameyaw,Southampton,-0.5952380952380952,0.0,0.0,0.047619047619047616,0.0,0.7666666666666667,451.0,0.006190476190476191,0.007142857142857143,0.0009523809523809524,0.05285714285714286,106.42857142857143,0.0,0.0,0.12380952380952381,0.19047619047619047,1.2380952380952381,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,12974.904761904761,0.0,1.5714285714285714,1.2857142857142858,0.2857142857142857,0.047619047619047616,-58.80952380952381,1102.7619047619048,1161.5714285714287,44.523809523809526,0.047619047619047616,31,0.001
Joe Gauci,Aston Villa,-0.047619047619047616,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,103.38095238095238,0.0,0.0,0.0,0.0,0.0,10.80952380952381,0.0,0.0,0.0,0.0,11.0,0.0,84150.0,0.0,1.1904761904761905,1.8095238095238095,0.0,0.0,199.57142857142858,2978.809523809524,2779.2380952380954,40.0,0.0,31,0.001
Martin Dúbravka,Newcastle,1.1285714285714286,0.0,0.09523809523809523,6.666666666666667,0.23809523809523808,0.0,396.0,0.0,0.0,0.0,0.22428571428571428,106.61904761904762,0.047619047619047616,0.0,0.5095238095238095,5.104761904761905,25.714285714285715,11.095238095238095,0.0,0.0,0.0,0.0,11.0,0.6666666666666666,87867.28571428571,0.2857142857142857,1.2857142857142858,1.5238095238095237,0.0,1.7619047619047619,5093.666666666667,11607.904761904761,6514.238095238095,42.76190476190476,0.0,31,0.001
Flynn Downes,Southampton,0.9571428571428572,0.0,0.0,9.857142857142858,0.09523809523809523,10.728571428571428,518.0,0.053809523809523814,0.08238095238095237,0.02857142857142857,1.581904761904762,106.42857142857143,1.5714285714285714,0.047619047619047616,2.5095238095238095,9.342857142857143,66.0,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,5546.523809523809,0.7619047619047619,1.5714285714285714,1.2857142857142858,4.9523809523809526,1.5238095238095237,-146.33333333333334,319.14285714285717,465.4761904761905,48.57142857142857,0.38095238095238093,31,0.001
Ronnie Edwards,Southampton,-0.5619047619047619,0.0,0.0,-0.047619047619047616,0.0,0.004761904761904762,460.0,0.0,0.0,0.0,0.015238095238095238,106.42857142857143,0.047619047619047616,0.0,0.023809523809523808,0.23809523809523808,0.5714285714285714,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,29306.190476190477,0.0,1.5714285714285714,1.2857142857142858,0.0,0.047619047619047616,386.76190476190476,1956.3809523809523,1569.6190476190477,39.38095238095238,0.0,31,0.001
Jeremy Sarmiento Morante,Brighton,0.1,0.0,0.0,0.14285714285714285,0.0,0.0380952380952381,141.0,0.0,0.0,0.0,0.0,103.66666666666667,0.0,0.0,0.004761904761904762,0.009523809523809525,0.38095238095238093,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,1511.3333333333333,0.0,1.4761904761904763,1.4285714285714286,0.0,0.047619047619047616,-122.61904761904762,16.857142857142858,139.47619047619048,49.095238095238095,0.0,31,0.001
Vladimír Coufal,West Ham,0.7142857142857143,0.0,0.0,1.619047619047619,0.047619047619047616,4.166666666666667,516.0,0.024285714285714285,0.03666666666666667,0.012857142857142859,0.569047619047619,107.80952380952381,0.6190476190476191,0.0,1.0238095238095237,4.6571428571428575,27.047619047619047,10.142857142857142,0.047619047619047616,0.0,0.0,0.0,11.0,0.0,61730.76190476191,0.2857142857142857,1.6666666666666667,1.5714285714285714,1.5714285714285714,0.6190476190476191,-2108.1428571428573,1470.6666666666667,3578.809523809524,43.38095238095238,0.09523809523809523,31,0.001
Marc Cucurella Saseta,Chelsea,2.380952380952381,0.09523809523809523,0.09523809523809523,10.095238095238095,0.14285714285714285,8.27142857142857,163.0,0.06952380952380952,0.09666666666666668,0.027142857142857146,1.0766666666666667,105.66666666666667,1.0,0.047619047619047616,2.5285714285714285,11.933333333333334,73.0952380952381,10.19047619047619,0.0,0.0,0.0,0.047619047619047616,11.0,0.0,615143.7619047619,0.8095238095238095,1.7619047619047619,1.4285714285714286,5.0476190476190474,2.238095238095238,833.0,46906.52380952381,46073.52380952381,50.57142857142857,0.2857142857142857,31,0.001
Steven Benda,Fulham,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,105.0952380952381,0.0,0.0,0.0,0.0,0.0,10.952380952380953,0.0,0.0,0.0,0.0,11.0,0.0,46812.28571428572,0.0,1.4761904761904763,1.4761904761904763,0.0,0.0,-356.3333333333333,1175.6190476190477,1531.952380952381,40.0,0.0,31,0.001
Ki-Jana Hoever,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,18826.095238095237,0.0,1.9047619047619047,1.8571428571428572,0.0,0.0,-1015.8571428571429,153.52380952380952,1169.3809523809523,40.0,0.0,31,0.001
Cheick Doucouré,Crystal Palace,0.6619047619047619,0.047619047619047616,0.0,3.380952380952381,0.047619047619047616,1.2238095238095237,193.0,0.005238095238095238,0.024285714285714285,0.01904761904761905,0.35857142857142854,104.52380952380952,0.2857142857142857,0.0,0.5142857142857143,2.7904761904761903,21.095238095238095,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,7335.285714285715,0.19047619047619047,1.4285714285714286,1.0,1.0952380952380953,0.9047619047619048,-281.04761904761904,596.4761904761905,877.5238095238095,49.095238095238095,0.047619047619047616,31,0.001
Scott McTominay,Man Utd,0.12380952380952381,0.0,0.0,0.19047619047619047,0.0,0.014285714285714287,381.0,0.0,0.0033333333333333335,0.0033333333333333335,0.03142857142857143,105.95238095238095,0.047619047619047616,0.0,0.04285714285714286,0.1523809523809524,0.8095238095238095,10.714285714285714,0.0,0.0,0.0,0.0,11.0,0.0,27751.285714285714,0.0,1.2857142857142858,1.3333333333333333,0.23809523809523808,0.09523809523809523,-4104.238095238095,318.6190476190476,4422.857142857143,49.095238095238095,0.0,31,0.001
Wilfred Ndidi,Leicester,1.5619047619047617,0.19047619047619047,0.047619047619047616,9.714285714285714,0.047619047619047616,7.409523809523809,300.0,0.053809523809523814,0.12666666666666665,0.07285714285714286,1.2566666666666666,105.61904761904762,1.1904761904761905,0.0,3.1809523809523808,15.552380952380954,57.904761904761905,9.904761904761905,0.047619047619047616,0.0,0.0,0.0,11.0,0.0,38722.52380952381,0.7142857142857143,1.4761904761904763,1.8095238095238095,8.904761904761905,1.7619047619047619,-311.6190476190476,5028.619047619048,5340.238095238095,49.80952380952381,0.19047619047619047,31,0.001
John Ruddy,Newcastle,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,106.61904761904762,0.0,0.0,0.0,0.0,0.0,11.095238095238095,0.0,0.0,0.0,0.0,11.0,0.0,33068.333333333336,0.0,1.2857142857142858,1.5238095238095237,0.0,0.0,-184.0952380952381,897.4761904761905,1081.5714285714287,40.0,0.0,31,0.001
Caleb Okoli,Leicester,0.47619047619047616,0.0,0.047619047619047616,4.0,0.047619047619047616,0.5095238095238095,301.0,0.004761904761904762,0.011428571428571429,0.006666666666666667,0.9647619047619048,105.61904761904762,0.8571428571428571,0.0,1.3476190476190477,11.257142857142858,38.04761904761905,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,81055.52380952382,0.42857142857142855,1.4761904761904763,1.8095238095238095,1.7142857142857142,0.8095238095238095,2386.714285714286,8162.9047619047615,5776.190476190476,40.0,0.09523809523809523,31,0.001
Odysseas Vlachodimos,Newcastle,0.10476190476190476,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,106.61904761904762,0.0,0.0,0.0,0.0,0.0,11.095238095238095,0.0,0.0,0.0,0.0,11.0,0.0,11543.666666666666,0.0,1.2857142857142858,1.5238095238095237,0.0,0.0,-296.23809523809524,154.61904761904762,450.85714285714283,43.57142857142857,0.0,31,0.001
George Earthy,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,107.80952380952381,0.0,0.0,0.0,0.0,0.0,10.142857142857142,0.0,0.0,0.0,0.0,11.0,0.0,4194.142857142857,0.0,1.6666666666666667,1.5714285714285714,0.0,0.0,-372.04761904761904,0.0,372.04761904761904,45.0,0.0,31,0.001
Daichi Kamada,Crystal Palace,0.861904761904762,0.0,0.0,4.9523809523809526,0.047619047619047616,9.066666666666666,205.0,0.03666666666666667,0.06666666666666667,0.03,0.6771428571428572,104.52380952380952,0.7619047619047619,0.0,1.9380952380952379,5.847619047619047,36.523809523809526,10.476190476190476,0.0,0.0,0.0,0.047619047619047616,11.0,0.0,19633.619047619046,0.38095238095238093,1.4285714285714286,1.0,4.380952380952381,1.0,-2165.6666666666665,665.0952380952381,2830.7619047619046,52.0,0.09523809523809523,31,0.001
Reece James,Chelsea,0.29047619047619044,0.0,0.0,2.238095238095238,0.0,1.880952380952381,172.0,0.015238095238095238,0.018095238095238095,0.002857142857142857,0.2857142857142857,105.66666666666667,0.23809523809523808,0.047619047619047616,0.5952380952380952,3.695238095238095,13.047619047619047,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,20951.47619047619,0.14285714285714285,1.7619047619047619,1.4285714285714286,0.3333333333333333,0.5714285714285714,-110.85714285714286,3863.8571428571427,3974.714285714286,49.0,0.0,31,0.001
Conor Chaplin,Ipswich,1.3095238095238095,0.09523809523809523,0.0,5.476190476190476,0.047619047619047616,5.733333333333333,265.0,0.025714285714285717,0.0819047619047619,0.056190476190476187,0.6952380952380952,105.57142857142857,0.5714285714285714,0.047619047619047616,1.4142857142857141,4.552380952380953,28.80952380952381,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,13396.714285714286,0.3333333333333333,1.4285714285714286,1.2857142857142858,4.095238095238095,1.5714285714285714,-852.2380952380952,357.6190476190476,1209.857142857143,52.095238095238095,0.047619047619047616,31,0.001
