name,team,minutes,xP,threat,bps,transfers_in,expected_goals,GW,predicted_goals
Jean-Philippe Mateta,Crystal Palace,75.93548387096774,3.8451612903225807,13.870967741935484,16.903225806451612,440085.96774193546,0.3925806451612903,23,0.08766666666666667
Dejan Kulusevski,Spurs,77.39285714285714,3.8285714285714287,19.857142857142858,14.607142857142858,180340.07142857142,0.13999999999999999,23,0.08720833333333335
Phil Foden,Man City,56.06666666666667,3.183333333333333,9.966666666666667,14.466666666666667,274689.13333333336,0.17099999999999999,23,0.07458333333333333
Bruno Borges Fernandes,Man Utd,82.375,4.646875,11.3125,22.46875,604733.03125,0.2771875,23,0.07075
Cody Gakpo,Liverpool,51.310344827586206,4.231034482758621,13.10344827586207,15.344827586206897,465851.6206896552,0.20413793103448274,23,0.06871428571428571
Noni Madueke,Chelsea,57.0,4.003571428571428,24.214285714285715,13.357142857142858,193795.39285714287,0.28214285714285714,23,0.0683095238095238
Jørgen Strand Larsen,Wolves,77.2,3.7733333333333334,17.533333333333335,16.033333333333335,117691.63333333333,0.30100000000000005,23,0.06583333333333333
Mitoma Kaoru,Brighton,79.48387096774194,3.7419354838709675,17.032258064516128,14.451612903225806,347123.93548387097,0.24387096774193548,23,0.05937499999999999
Luis Díaz,Liverpool,64.21875,6.009375,14.65625,17.25,900559.15625,0.280625,23,0.05375
Morgan Gibbs-White,Nott'm Forest,71.53125,3.421875,11.28125,15.0625,248908.21875,0.14,23,0.04791666666666667
Kai Havertz,Arsenal,76.625,4.020833333333333,25.25,14.166666666666666,211595.20833333334,0.39125000000000004,23,0.047
Jacob Murphy,Newcastle,60.9375,4.578125,7.0625,16.0625,315908.15625,0.178125,23,0.04675
Marshall Munetsi,Wolves,76.0,3.375,0.0,10.25,10448.75,0.3725,23,0.04091666666666667
Julio Enciso,Ipswich,63.0,1.9875,0.0,13.875,9523.125,0.14375,23,0.03991666666666667
Dominic Solanke-Mitchell,Spurs,78.0,3.4884615384615385,22.346153846153847,13.038461538461538,207282.38461538462,0.37846153846153846,23,0.03973214285714286
Kevin De Bruyne,Man City,43.827586206896555,3.0344827586206895,7.344827586206897,12.620689655172415,161674.7931034483,0.11068965517241379,23,0.035083333333333334
Virgil van Dijk,Liverpool,90.0,4.834375,6.03125,17.375,1038988.40625,0.0534375,23,0.035
Marc Guéhi,Crystal Palace,86.89655172413794,3.0,5.068965517241379,14.931034482758621,277933.5862068966,0.05551724137931034,23,0.026666666666666665
Daniel Muñoz,Crystal Palace,83.63333333333334,3.4633333333333334,10.133333333333333,13.9,405574.9,0.13866666666666666,23,0.02475
Dango Ouattara,Bournemouth,55.21875,3.0875,10.84375,12.40625,113695.90625,0.2484375,23,0.024166666666666666
Liam Delap,Ipswich,73.1875,3.34375,14.15625,14.3125,175179.65625,0.285,23,0.023250000000000003
Jamie Vardy,Leicester,76.64516129032258,3.009677419354839,14.290322580645162,12.161290322580646,269608.12903225806,0.30548387096774193,23,0.02
Danny Welbeck,Brighton,55.4,2.9766666666666666,12.4,12.666666666666666,321799.4666666667,0.261,23,0.018333333333333333
Trent Alexander-Arnold,Liverpool,73.93103448275862,5.7,3.7241379310344827,19.379310344827587,1232871.8620689656,0.05241379310344828,23,0.018333333333333333
Enzo Fernández,Chelsea,77.61290322580645,3.9419354838709677,7.741935483870968,18.29032258064516,190705.2258064516,0.17677419354838708,23,0.018000000000000002
Alex Iwobi,Fulham,79.8125,4.0125,13.75,19.03125,259551.5625,0.12,23,0.0175
Romain Esse,Crystal Palace,7.333333333333333,0.5666666666666668,0.0,11.0,6166.666666666667,0.10666666666666667,23,0.01583333333333333
Dominik Szoboszlai,Liverpool,66.0625,4.771875,8.6875,15.09375,136694.03125,0.2,23,0.014583333333333332
Mathys Tel,Spurs,57.0,2.6,0.0,12.142857142857142,17414.14285714286,0.26142857142857145,23,0.01125
Sávio 'Savinho' Moreira de Oliveira,Man City,57.0,3.4499999999999997,15.357142857142858,15.071428571428571,109940.92857142857,0.1582142857142857,23,0.011214285714285715
Donyell Malen,Aston Villa,28.333333333333332,2.7222222222222223,0.0,10.88888888888889,14615.444444444445,0.17333333333333334,23,0.010833333333333332
Iliman Ndiaye,Everton,75.37037037037037,2.988888888888889,9.62962962962963,16.037037037037038,87133.18518518518,0.18444444444444447,23,0.01
Nikola Milenković,Nott'm Forest,87.09677419354838,3.8774193548387097,6.612903225806452,14.193548387096774,398409.1612903226,0.10935483870967742,23,0.009476190476190477
Emile Smith Rowe,Fulham,60.3,2.9766666666666666,5.866666666666666,12.733333333333333,409496.4666666667,0.13466666666666666,23,0.009416666666666667
Diogo Teixeira da Silva,Liverpool,36.92857142857143,3.439285714285714,12.0,8.321428571428571,128077.25,0.24500000000000002,23,0.00875
Joško Gvardiol,Man City,85.41935483870968,4.16774193548387,10.0,15.935483870967742,909058.7096774194,0.13096774193548386,23,0.005833333333333333
Jhon Durán,Aston Villa,27.043478260869566,1.9956521739130435,14.130434782608695,9.652173913043478,85054.60869565218,0.22217391304347828,23,0.005
Odsonne Edouard,Crystal Palace,57.5,1.6,16.0,1.5,2640.0,0.195,23,0.004166666666666667
Thomas Partey,Arsenal,75.58064516129032,3.5999999999999996,3.935483870967742,16.06451612903226,36551.290322580644,0.06451612903225806,23,0.00375
Youri Tielemans,Aston Villa,85.46875,2.984375,3.5625,18.6875,54304.6875,0.0925,23,0.003333333333333333
Joelinton Cássio Apolinário de Lira,Newcastle,79.44827586206897,3.427586206896552,12.89655172413793,12.586206896551724,55090.75862068965,0.12724137931034482,23,0.003333333333333333
Adama Traoré,Fulham,48.483870967741936,2.064516129032258,8.774193548387096,10.258064516129032,82377.25806451614,0.12161290322580645,23,0.003333333333333333
Yankuba Minteh,Brighton,46.03333333333333,2.283333333333333,5.933333333333334,11.133333333333333,47454.333333333336,0.11800000000000001,23,0.003333333333333333
Rodrigo Muniz Carvalho,Fulham,29.46875,2.209375,8.625,10.90625,84870.0625,0.1846875,23,0.003333333333333333
Dwight McNeil,Everton,52.0,2.890909090909091,7.681818181818182,14.454545454545455,88989.36363636363,0.03954545454545454,23,0.003333333333333333
Curtis Jones,Liverpool,46.86666666666667,2.9166666666666665,9.433333333333334,11.333333333333334,15691.9,0.137,23,0.003333333333333333
Mikel Merino,Arsenal,46.03448275862069,2.9310344827586206,6.758620689655173,9.931034482758621,36474.96551724138,0.13896551724137932,23,0.003333333333333333
Harry Wilson,Fulham,36.04347826086956,2.243478260869565,12.304347826086957,10.521739130434783,15555.565217391304,0.14304347826086958,23,0.003333333333333333
Alexis Mac Allister,Liverpool,74.375,4.115625,6.375,15.53125,84394.75,0.085625,23,0.0025
Jaden Philogene,Ipswich,52.22222222222222,2.1555555555555554,0.0,11.0,6394.777777777777,0.21888888888888888,23,0.0025
Mateo Kovačić,Man City,61.766666666666666,2.79,4.166666666666667,15.166666666666666,63198.26666666667,0.05333333333333334,23,0.0025
Gabriel Martinelli Silva,Arsenal,61.62068965517241,3.5931034482758624,15.89655172413793,11.206896551724139,117435.0,0.17517241379310344,23,0.0025
Declan Rice,Arsenal,75.25,3.2875,5.1875,16.09375,114931.09375,0.080625,23,0.0025
Sandro Tonali,Newcastle,65.15625,2.928125,4.25,12.625,23405.65625,0.1109375,23,0.0025
Mikkel Damsgaard,Brentford,75.28125,3.303125,7.09375,16.375,69966.5,0.0834375,23,0.0025
Callum Hudson-Odoi,Nott'm Forest,71.48275862068965,2.8275862068965516,8.862068965517242,14.862068965517242,59059.68965517241,0.08689655172413793,23,0.0025
Crysencio Summerville,West Ham,36.95238095238095,1.538095238095238,8.857142857142858,6.142857142857143,2328.3333333333335,0.07666666666666667,23,0.0025
Carlos Alcaraz Durán,Everton,55.285714285714285,1.6714285714285713,0.0,13.428571428571429,7247.714285714285,0.16999999999999998,23,0.0025
Martin Ødegaard,Arsenal,61.1,2.95,8.366666666666667,12.466666666666667,203126.56666666668,0.1423333333333333,23,0.002
Pedro Porro,Spurs,81.62068965517241,3.5586206896551724,5.241379310344827,14.620689655172415,726434.7931034482,0.05241379310344828,23,0.0016666666666666666
Ibrahima Konaté,Liverpool,67.58064516129032,3.648387096774193,2.225806451612903,13.774193548387096,348078.0,0.052258064516129035,23,0.0016666666666666666
Raheem Sterling,Chelsea,0.0,0.75,0.0,0.0,1354.5,0.0,23,0.001
Cieran Slicker,Ipswich,0.0,-0.23809523809523808,0.0,0.0,1811.7142857142858,0.0,23,0.001
Hwang Ui-jo,Nott'm Forest,0.0,0.07142857142857142,0.0,0.0,15110.857142857143,0.0,23,0.001
Jakub Stolarczyk,Leicester,23.47826086956522,0.14782608695652175,0.0,1.9130434782608696,5809.95652173913,0.0,23,0.001
Lloyd Kelly,Newcastle,13.590909090909092,0.6454545454545454,0.6363636363636364,1.8181818181818181,1006.8636363636364,0.01863636363636364,23,0.001
Will Hughes,Crystal Palace,58.285714285714285,1.4714285714285715,2.0,8.714285714285714,1844.357142857143,0.030714285714285715,23,0.001
Jakub Moder,Brighton,0.42857142857142855,0.08095238095238096,0.09523809523809523,0.8095238095238095,8232.761904761905,0.0,23,0.001
David Ozoh,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Valentín Barco,Brighton,0.0,0.047619047619047616,0.0,0.0,1631.142857142857,0.0,23,0.001
Dean Huijsen,Bournemouth,58.275862068965516,2.4482758620689653,3.8275862068965516,11.931034482758621,152331.3103448276,0.0503448275862069,23,0.001
Max Aarons,Bournemouth,4.0,0.23809523809523808,0.0,1.4761904761904763,588.4285714285714,0.0,23,0.001
Malo Gusto,Chelsea,57.096774193548384,1.8225806451612903,3.4516129032258065,8.290322580645162,66364.96774193548,0.045806451612903226,23,0.001
Mark Travers,Bournemouth,21.428571428571427,0.6,0.0,3.619047619047619,822.8095238095239,0.0,23,0.001
Sam Szmodics,Ipswich,44.36363636363637,2.0727272727272728,11.954545454545455,7.318181818181818,5752.181818181818,0.15636363636363637,23,0.001
Rhys Williams,Liverpool,0.0,0.1,0.0,0.0,41.4,0.0,23,0.001
Ryan Yates,Nott'm Forest,59.0,1.9517241379310346,6.310344827586207,9.931034482758621,6264.517241379311,0.0803448275862069,23,0.001
Matz Sels,Nott'm Forest,90.0,4.187096774193549,0.0,15.64516129032258,723980.1290322581,0.0,23,0.001
Tyrone Mings,Aston Villa,33.10344827586207,0.6793103448275862,0.6206896551724138,6.0344827586206895,5894.551724137931,0.02896551724137931,23,0.001
Bryan Gil Salvatierra,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Myles Lewis-Skelly,Arsenal,30.896551724137932,1.3103448275862069,0.20689655172413793,5.827586206896552,9883.034482758621,0.0013793103448275863,23,0.001
Giovani Lo Celso,Spurs,0.0,0.1,0.0,0.0,97.71428571428571,0.0,23,0.001
Timo Werner,Spurs,22.90909090909091,1.6954545454545453,5.136363636363637,5.454545454545454,1349.1363636363637,0.04727272727272727,23,0.001
Kamaldeen Sulemana,Southampton,31.096774193548388,0.667741935483871,1.6451612903225807,4.516129032258065,750.1935483870968,0.03193548387096774,23,0.001
Tawanda Chirewa,Wolves,0.0,0.0,0.0,0.0,90.9047619047619,0.0,23,0.001
Jaidon Anthony,Bournemouth,0.0,0.023809523809523808,0.0,0.0,399.0952380952381,0.0,23,0.001
Joël Veltman,Brighton,64.66666666666667,2.0083333333333333,0.875,10.916666666666666,50822.791666666664,0.019583333333333335,23,0.001
Cameron Humphreys,Ipswich,0.0,0.0,0.0,0.0,31.0,0.0,23,0.001
Ashley Young,Everton,54.357142857142854,2.7535714285714286,1.25,10.107142857142858,96223.53571428571,0.009642857142857144,23,0.001
Kristoffer Ajer,Brentford,45.43333333333333,1.0133333333333332,2.533333333333333,4.233333333333333,7874.533333333334,0.02766666666666667,23,0.001
Michail Antonio,West Ham,39.714285714285715,1.9142857142857144,9.238095238095237,5.285714285714286,18333.428571428572,0.10476190476190476,23,0.001
Harry Maguire,Man Utd,45.666666666666664,0.9703703703703703,1.962962962962963,6.592592592592593,17537.074074074073,0.04777777777777778,23,0.001
Neco Williams,Nott'm Forest,63.16129032258065,2.629032258064516,3.903225806451613,11.64516129032258,99928.35483870968,0.06967741935483872,23,0.001
Andrew Moran,Brighton,0.0,0.0761904761904762,0.0,0.0,1.1428571428571428,0.0,23,0.001
Will Smallbone,Southampton,18.93103448275862,0.14137931034482756,1.103448275862069,3.3793103448275863,734.8620689655172,0.014827586206896552,23,0.001
James Tarkowski,Everton,89.71875,3.38125,4.125,14.125,129025.96875,0.035625,23,0.001
Mykhailo Mudryk,Chelsea,6.904761904761905,0.5333333333333333,1.4761904761904763,1.2380952380952381,857.7619047619048,0.011428571428571429,23,0.001
Hamed Traorè,Bournemouth,0.0,0.023809523809523808,0.0,0.0,167.85714285714286,0.0,23,0.001
Stefan Ortega Moreno,Man City,36.04347826086956,1.808695652173913,0.0,5.260869565217392,7583.869565217391,0.0,23,0.001
Niclas Füllkrug,West Ham,18.0,0.7652173913043478,4.913043478260869,5.217391304347826,10460.260869565218,0.07173913043478261,23,0.001
Renato Palma Veiga,Chelsea,8.380952380952381,0.6,0.9047619047619048,1.0476190476190477,1944.0,0.007619047619047619,23,0.001
Samuel Iling-Junior,Aston Villa,0.0,0.047619047619047616,0.0,0.0,16.285714285714285,0.0,23,0.001
Boubacar Kamara,Aston Villa,41.241379310344826,0.9620689655172414,0.9655172413793104,7.103448275862069,1318.2068965517242,0.012413793103448275,23,0.001
Leon Bailey,Aston Villa,41.76923076923077,1.4769230769230768,8.846153846153847,6.5,23435.19230769231,0.065,23,0.001
Ali Al-Hamadi,Ipswich,5.9523809523809526,0.1285714285714286,1.5238095238095237,0.7142857142857143,2751.3333333333335,0.016666666666666666,23,0.001
Roméo Lavia,Chelsea,24.454545454545453,0.8272727272727273,0.22727272727272727,3.8181818181818183,10633.90909090909,0.00818181818181818,23,0.001
Willy Boly,Nott'm Forest,6.3478260869565215,0.18695652173913044,0.7391304347826086,1.1304347826086956,1581.391304347826,0.0030434782608695656,23,0.001
Carlos Alcaraz Durán,Southampton,0.42857142857142855,0.02857142857142857,0.9047619047619048,0.19047619047619047,51.04761904761905,0.0033333333333333335,23,0.001
Jakub Kiwior,Arsenal,24.041666666666668,1.6083333333333334,0.0,3.0,6590.875,0.005416666666666667,23,0.001
Tim Iroegbunam,Everton,18.464285714285715,0.5857142857142856,1.0357142857142858,2.607142857142857,26916.14285714286,0.008214285714285714,23,0.001
Victor Lindelöf,Man Utd,10.88,0.36,0.16,1.76,1415.12,0.0,23,0.001
Abdul Fatawu,Leicester,27.428571428571427,1.0476190476190477,7.0476190476190474,5.9523809523809526,3278.190476190476,0.019523809523809527,23,0.001
Cameron Burgess,Ipswich,45.0,0.584,2.92,4.04,52420.12,0.022000000000000002,23,0.001
Ross Barkley,Aston Villa,25.904761904761905,1.5714285714285714,8.80952380952381,7.142857142857143,1232.5238095238096,0.08,23,0.001
Benjamin White,Arsenal,31.791666666666668,1.7625,1.2083333333333333,5.125,35994.416666666664,0.015833333333333335,23,0.001
James McConnell,Liverpool,0.0,0.775,0.0,0.0,410.85,0.0,23,0.001
Kobbie Mainoo,Man Utd,51.6,1.004,3.36,7.48,39052.96,0.024,23,0.001
Adam Armstrong,Southampton,54.17391304347826,1.4043478260869564,10.608695652173912,6.304347826086956,20920.478260869564,0.1426086956521739,23,0.001
Aaron Cresswell,West Ham,20.821428571428573,0.525,0.03571428571428571,3.892857142857143,52822.25,0.003928571428571429,23,0.001
Nathan Wood-Gordon,Southampton,27.476190476190474,-0.13333333333333333,0.6666666666666666,2.1904761904761907,5716.380952380952,0.010952380952380951,23,0.001
Emil Krafth,Newcastle,10.307692307692308,0.8730769230769231,0.4230769230769231,1.7692307692307692,2348.8846153846152,0.0015384615384615385,23,0.001
Lewis Miley,Newcastle,7.551724137931035,0.4586206896551724,0.0,2.6206896551724137,525.2758620689655,0.019655172413793102,23,0.001
Ibrahim Osman,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Alex Scott,Bournemouth,20.037037037037038,0.6851851851851852,0.7777777777777778,4.111111111111111,796.2962962962963,0.023333333333333334,23,0.001
Matheus França de Oliveira,Crystal Palace,1.0434782608695652,0.2652173913043478,0.0,1.173913043478261,7541.434782608696,0.005217391304347826,23,0.001
Murillo Santiago Costa dos Santos,Nott'm Forest,85.6,3.493333333333333,4.433333333333334,16.066666666666666,148383.43333333332,0.036333333333333336,23,0.001
Julián Araujo Zúñiga,Bournemouth,16.761904761904763,0.35238095238095235,0.09523809523809523,0.5238095238095238,517.5238095238095,0.0,23,0.001
Caleb Okoli,Leicester,41.56,0.5,1.44,4.08,17060.32,0.0248,23,0.001
Odysseas Vlachodimos,Newcastle,0.0,0.10476190476190476,0.0,0.0,154.61904761904762,0.0,23,0.001
George Earthy,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Daichi Kamada,Crystal Palace,38.0,1.01875,2.875,5.625,4459.28125,0.0290625,23,0.001
Reece James,Chelsea,26.275862068965516,0.8172413793103448,0.2413793103448276,5.241379310344827,25927.931034482757,0.008620689655172414,23,0.001
Conor Chaplin,Ipswich,27.90909090909091,1.2636363636363637,3.909090909090909,5.363636363636363,714.9090909090909,0.053636363636363635,23,0.001
Santiago Bueno,Wolves,48.46666666666667,1.1133333333333333,2.6666666666666665,4.8,2769.866666666667,0.014999999999999998,23,0.001
Corrie Ndaba,Ipswich,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Kenny Tete,Fulham,57.72727272727273,1.55,5.2272727272727275,7.136363636363637,3536.2272727272725,0.046363636363636364,23,0.001
Pablo Sarabia,Wolves,20.28125,1.0,3.5625,4.34375,3152.5625,0.0840625,23,0.001
Kortney Hause,Aston Villa,0.0,-0.047619047619047616,0.0,0.0,2351.0476190476193,0.0,23,0.001
Tino Livramento,Newcastle,70.5,3.1733333333333333,0.9,12.5,153171.76666666666,0.005333333333333333,23,0.001
Tyler Adams,Bournemouth,45.75,1.353125,1.28125,7.40625,2783.09375,0.0396875,23,0.001
Danilo dos Santos de Oliveira,Nott'm Forest,7.961538461538462,0.27692307692307694,0.0,1.3461538461538463,552.6923076923077,0.0,23,0.001
Jenson Metcalfe,Everton,0.0,0.05,0.0,0.0,38.85,0.0,23,0.001
Marcus Rashford,Man Utd,46.42857142857143,3.038095238095238,9.238095238095237,8.857142857142858,32478.04761904762,0.0761904761904762,23,0.001
Bruno Guimarães Rodriguez Moura,Newcastle,85.40625,3.634375,5.5625,17.9375,104956.59375,0.1078125,23,0.001
Fraser Forster,Spurs,30.0,1.1666666666666667,0.0,3.0476190476190474,4827.666666666667,0.0,23,0.001
Elliot Anderson,Nott'm Forest,69.5,2.4875,5.78125,13.90625,12421.59375,0.050937500000000004,23,0.001
John Ruddy,Newcastle,0.0,0.047619047619047616,0.0,0.0,897.4761904761905,0.0,23,0.001
Wilfred Ndidi,Leicester,65.03448275862068,1.4793103448275862,6.448275862068965,10.275862068965518,8916.275862068966,0.06344827586206897,23,0.001
Scott McTominay,Man Utd,0.8095238095238095,0.12380952380952381,0.23809523809523808,0.19047619047619047,318.6190476190476,0.0033333333333333335,23,0.001
Fábio Freitas Gouveia Carvalho,Brentford,18.458333333333332,1.175,5.375,5.291666666666667,13929.541666666666,0.10375,23,0.001
Boubacar Traoré,Wolves,0.045454545454545456,0.0409090909090909,0.0,0.13636363636363635,196.5909090909091,0.0,23,0.001
Stefan Bajčetić Maquieira,Liverpool,0.0,0.125,0.0,0.0,135.6,0.0,23,0.001
Enzo Barrenechea,Aston Villa,0.0,0.028571428571428574,0.0,0.0,41.523809523809526,0.0,23,0.001
Carlos Vinícius Alves Morais,Fulham,0.14285714285714285,0.04285714285714285,0.9047619047619048,0.2857142857142857,2267.5238095238096,0.002857142857142857,23,0.001
Pervis Estupiñán,Brighton,66.39285714285714,1.3892857142857142,3.2142857142857144,8.928571428571429,39382.03571428572,0.023214285714285715,23,0.001
James Milner,Brighton,8.047619047619047,0.2,0.5714285714285714,1.1428571428571428,221.1904761904762,0.007619047619047619,23,0.001
Ryan Trevitt,Brentford,0.14285714285714285,-0.014285714285714285,0.0,0.23809523809523808,405.0,0.0,23,0.001
Luke Shaw,Man Utd,3.6363636363636362,-0.009090909090909092,0.0,1.2272727272727273,998.3636363636364,0.0,23,0.001
Jérémy Doku,Man City,42.3,2.3766666666666665,7.5,12.033333333333333,63428.166666666664,0.034666666666666665,23,0.001
Cheick Doucouré,Crystal Palace,21.095238095238095,0.6619047619047619,1.0952380952380953,3.380952380952381,596.4761904761905,0.01904761904761905,23,0.001
Marcus Bettinelli,Chelsea,0.0,0.23809523809523808,0.0,0.0,1455.4285714285713,0.0,23,0.001
Alisson Ramses Becker,Liverpool,65.6,3.566666666666667,0.0,11.966666666666667,369972.4666666667,0.0,23,0.001
Aaron Hickey,Brentford,0.0,0.0,0.0,0.0,25.38095238095238,0.0,23,0.001
Alex McCarthy,Southampton,20.454545454545453,0.0090909090909091,0.0,1.4545454545454546,1481.909090909091,0.0,23,0.001
Neal Maupay,Everton,0.0,0.06999999999999999,0.0,0.0,1020.1,0.0,23,0.001
Steven Benda,Fulham,0.0,-0.09523809523809523,0.0,0.0,1175.6190476190477,0.0,23,0.001
Dean Henderson,Crystal Palace,90.0,3.303125,0.125,12.0,537782.5625,0.0003125,23,0.001
Ki-Jana Hoever,Wolves,0.0,0.0,0.0,0.0,153.52380952380952,0.0,23,0.001
Charlie Taylor,Southampton,12.523809523809524,-0.3619047619047619,0.09523809523809523,0.7619047619047619,18841.428571428572,0.0,23,0.001
Matty Cash,Aston Villa,56.074074074074076,1.2777777777777777,3.4074074074074074,7.074074074074074,32597.814814814814,0.011851851851851851,23,0.001
Adam Lallana,Southampton,14.666666666666666,-0.07916666666666668,0.875,3.0833333333333335,500.7083333333333,0.006250000000000001,23,0.001
Morgan Rogers,Aston Villa,81.1875,3.7375,11.84375,13.875,1022763.125,0.17906249999999999,23,0.001
Tom Cannon,Leicester,0.0,0.0,0.0,0.0,2341.7619047619046,0.0,23,0.001
Ben Davies,Spurs,30.0,0.7074074074074075,0.07407407407407407,5.074074074074074,4162.074074074074,0.006296296296296296,23,0.001
Tyler Morton,Liverpool,0.0,0.775,0.0,0.0,1435.45,0.0,23,0.001
Jordan Ayew,Leicester,48.22222222222222,1.7481481481481482,7.555555555555555,8.222222222222221,5883.851851851852,0.10703703703703704,23,0.001
Calvin Bassey,Fulham,84.64516129032258,1.9161290322580644,1.8387096774193548,11.451612903225806,22441.677419354837,0.03193548387096774,23,0.001
Eddie Nketiah,Arsenal,0.0,2.0,0.0,0.0,1198.0,0.0,23,0.001
Andreas Hoelgebaum Pereira,Fulham,57.1,1.9633333333333334,7.3,11.433333333333334,35292.96666666667,0.11366666666666667,23,0.001
Amadou Onana,Aston Villa,48.15384615384615,1.4576923076923076,6.923076923076923,9.038461538461538,104388.80769230769,0.07230769230769231,23,0.001
Reiss Nelson,Arsenal,1.0,2.05,0.0,1.5,126.0,0.0,23,0.001
Lewis Hall,Newcastle,80.6923076923077,3.423076923076923,4.3076923076923075,17.23076923076923,631750.3461538461,0.01653846153846154,23,0.001
Tosin Adarabioyo,Chelsea,40.58620689655172,1.6758620689655173,1.2758620689655173,8.172413793103448,14479.344827586207,0.03103448275862069,23,0.001
Matt Targett,Newcastle,0.5714285714285714,0.08095238095238096,0.0,0.14285714285714285,1513.857142857143,0.0,23,0.001
Filip Marschall,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Jan Paul van Hecke,Brighton,80.34482758620689,2.2724137931034485,2.8620689655172415,12.827586206896552,38578.06896551724,0.04275862068965517,23,0.001
Jean-Clair Todibo,West Ham,48.25925925925926,1.137037037037037,0.5925925925925926,6.518518518518518,6738.407407407408,0.005555555555555557,23,0.001
Chris Mepham,Bournemouth,0.0,0.06666666666666667,0.0,0.0,13.666666666666666,0.0,23,0.001
Jorge Cuenca Barreno,Fulham,11.217391304347826,0.20869565217391303,0.0,1.3043478260869565,490.2173913043478,0.0008695652173913044,23,0.001
Rico Lewis,Man City,62.275862068965516,2.389655172413793,4.206896551724138,9.0,221440.37931034484,0.04551724137931035,23,0.001
Marc Guiu Paz,Chelsea,3.227272727272727,0.3409090909090909,0.0,0.5,7695.545454545455,0.0,23,0.001
Sam Morsy,Ipswich,77.60714285714286,1.6285714285714286,0.8214285714285714,11.678571428571429,5361.035714285715,0.011785714285714287,23,0.001
Issa Diop,Fulham,49.407407407407405,0.9037037037037037,2.8518518518518516,5.407407407407407,6621.888888888889,0.01888888888888889,23,0.001
William Osula,Newcastle,3.32,0.36,0.16,1.08,3656.08,0.0016,23,0.001
Igor Julio dos Santos de Paulo,Brighton,42.857142857142854,0.7952380952380952,0.19047619047619047,4.904761904761905,625.2380952380952,0.002380952380952381,23,0.001
John McGinn,Aston Villa,60.87096774193548,1.8258064516129033,4.870967741935484,9.290322580645162,27087.09677419355,0.08096774193548387,23,0.001
Oscar Bobb,Man City,0.5652173913043478,0.07391304347826087,0.0,0.43478260869565216,648.4782608695652,0.0,23,0.001
Pedro Cardoso de Lima,Wolves,3.0,-0.11739130434782609,0.08695652173913043,0.391304347826087,18717.130434782608,0.002608695652173913,23,0.001
Pierre-Emile Højbjerg,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Nathan Collins,Brentford,90.0,2.915625,6.65625,14.375,115422.53125,0.07125,23,0.001
Jesper Lindstrøm,Everton,42.37931034482759,1.4827586206896552,5.655172413793103,5.758620689655173,3168.206896551724,0.07413793103448275,23,0.001
Mathias Jorgensen,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Harry Souttar,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
John Stones,Man City,19.73913043478261,1.5739130434782609,3.0434782608695654,4.217391304347826,18930.347826086956,0.026086956521739136,23,0.001
Ben Nelson,Leicester,0.0,0.0,0.0,0.0,105.14285714285714,0.0,23,0.001
Bernardo Veiga de Carvalho e Silva,Man City,78.77777777777777,3.3185185185185184,16.40740740740741,15.74074074074074,102019.37037037036,0.11,23,0.001
Filip Jørgensen,Chelsea,21.6,0.8320000000000001,0.0,2.36,8038.88,0.0,23,0.001
David Brooks,Bournemouth,25.06451612903226,1.429032258064516,4.161290322580645,5.67741935483871,1533.8387096774193,0.07096774193548387,23,0.001
Solly March,Brighton,1.5,0.03333333333333333,0.16666666666666666,0.6666666666666666,517.25,0.002916666666666667,23,0.001
Manor Solomon,Spurs,0.0,0.11904761904761904,0.0,0.0,22.857142857142858,0.0,23,0.001
Nathaniel Phillips,Liverpool,0.0,0.125,0.0,0.0,201.3,0.0,23,0.001
Kieran Trippier,Newcastle,33.857142857142854,1.875,0.4642857142857143,8.285714285714286,118196.35714285714,0.002857142857142857,23,0.001
James Bree,Southampton,30.04,-0.21600000000000003,1.24,2.8,8819.16,0.0044,23,0.001
Gustavo Nunes Fernandes Gomes,Brentford,0.05,0.095,0.0,0.15,34.95,0.0,23,0.001
Oliver Skipp,Leicester,33.47826086956522,0.491304347826087,0.5652173913043478,4.043478260869565,757.0434782608696,0.005652173913043478,23,0.001
Min-Hyeok Yang,Spurs,0.0,1.2,0.0,0.0,130.0,0.0,23,0.001
Callan McKenna,Bournemouth,,,,,,,23,0.001
Damola Ajayi,Spurs,,,,,,,23,0.001
Zain Silcott-Duberry,Bournemouth,1.0,0.5,0.0,5.0,64.0,0.0,23,0.001
Fabian Hürzeler,Brighton,0.0,7.471428571428571,0.0,0.0,29560.571428571428,0.0,23,0.001
Vitor de Oliveira Nunes dos Reis,Man City,1.0,0.8,0.0,4.0,1394.0,0.0,23,0.001
Thomas Frank,Brentford,0.0,5.1,0.0,0.0,20568.875,0.0,23,0.001
