name,team,position,GW,opponent_name,was_home,fixture_difficulty,predicted_goals,raw_predicted_goals,fixture_adjusted_goals,blended_prediction,min_probability,opponent_team,team_attacking,opp_defending
Dean Henderson,Crystal Palace,GK,38,Liverpool,False,-4.55,0.01,0.007302350427350427,0.0,0.0,0.01,12,1140,1370
Bernd Leno,Fulham,GK,38,Man City,True,-3.0,0.01,0.0025714285714285713,0.0,0.0,0.01,13,1150,1350
Arijanet Muric,Ipswich,GK,38,West Ham,True,-0.75,0.01,0.0,0.0,0.0,0.01,19,1070,1120
Alex Palmer,Ipswich,GK,38,West Ham,True,-0.75,0.01,0.0,0.0,0.0,0.01,19,1070,1120
Robert Sánchez,Chelsea,GK,38,Nott'm Forest,False,0.0,0.01,0.0,0.0,0.0,0.01,16,1150,1190
Mads Hermansen,Leicester,GK,38,Bournemouth,False,-2.9,0.01,0.0,0.0,0.0,0.01,3,1080,1260
Matz Sels,Nott'm Forest,GK,38,Chelsea,True,-1.6,0.01,0.0016666666666666666,0.0,0.0,0.01,6,1200,1320
Guglielmo Vicario,Spurs,GK,38,Brighton,True,-0.7,0.01,0.0,0.0,0.0,0.01,5,1090,1160
Sam Johnstone,Wolves,GK,38,Brentford,True,-3.4,0.01,0.0,0.0,0.0,0.005526315789473684,4,1070,1310
Antonín Kinsky,Spurs,GK,38,Brighton,True,-0.7,0.01,0.0,0.0,0.0,0.01,5,1090,1160
Aaron Ramsdale,Southampton,GK,38,Arsenal,True,-5.3,0.01,0.0011111111111111111,0.0,0.0,0.01,1,1050,1300
José Malheiro de Sá,Wolves,GK,38,Brentford,True,-3.4,0.01,0.0007142857142857143,0.0,0.0,0.01,4,1070,1310
Bart Verbruggen,Brighton,GK,38,Spurs,False,-0.7,0.01,0.001590909090909091,0.0,0.0,0.01,18,1140,1210
André Onana,Man Utd,GK,38,Aston Villa,True,-2.5,0.01,0.0,0.0,0.0,0.01,2,1120,1270
Fraser Forster,Spurs,GK,38,Brighton,True,-0.7,0.0,0.0016666666666666666,0.0,0.0,0.005,5,1090,1160
