name,team,position,GW,opponent_name,was_home,fixture_difficulty,predicted_goals,raw_predicted_goals,fixture_adjusted_goals,blended_prediction,min_probability,opponent_team,team_attacking,opp_defending
Jack Clarke,Ipswich,MID,36,Brentford,True,-3.6,0.07,0.0,0.0,0.02275609149676778,0.06735714285714285,4,1070,1310
Matty Cash,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.004547619047619048,0.0,0.006594470857545343,0.056074074074074075,3,1160,1260
Jan Paul van Hecke,Brighton,DEF,36,Wolves,False,0.75,0.06,0.0014166666666666666,0.07641666666666662,0.05626530419087865,0.06,20,1140,1120
Daniel Muñoz,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.02698548673548673,0.0,0.006594470857545343,0.06,18,1140,1210
Kevin Danso,Spurs,DEF,36,Crystal Palace,True,-0.1,0.06,0.016918650793650795,0.006918650793650841,0.01109159387341839,0.06,7,1090,1120
Malo Gusto,Chelsea,DEF,36,Newcastle,False,-0.6,0.06,0.0017142857142857142,0.0,0.006594470857545343,0.05709677419354838,15,1150,1250
Axel Disasi,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0005718954248366013,0.0,0.006594470857545343,0.06,3,1160,1260
Kamaldeen Sulemana,Southampton,MID,36,Man City,True,-4.95,0.06,0.001,0.0,0.02275609149676778,0.06219354838709677,13,1050,1350
Dean Huijsen,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.06,0.001,0.0,0.006594470857545343,0.05827586206896551,2,1130,1270
Issa Diop,Fulham,DEF,36,Everton,True,0.75,0.06,0.0,0.07499999999999996,0.05534447085754532,0.0494074074074074,8,1150,1100
Dara O'Shea,Ipswich,DEF,36,Brentford,True,-3.6,0.06,0.0,0.0,0.006594470857545343,0.06,4,1070,1310
Igor Julio dos Santos de Paulo,Brighton,DEF,36,Wolves,False,0.75,0.06,0.0,0.07499999999999996,0.05534447085754532,0.04285714285714285,20,1140,1120
Emmanuel Agbadou,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.0004009552538964304,0.0,0.006594470857545343,0.06,5,1070,1160
Maxence Lacroix,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.0019760468289880054,0.0,0.006594470857545343,0.06,18,1140,1210
Myles Lewis-Skelly,Arsenal,MID,36,Liverpool,False,-0.2,0.06,0.003053571428571429,0.0,0.02275609149676778,0.061793103448275856,12,1370,1370
Joachim Andersen,Fulham,DEF,36,Everton,True,0.75,0.06,0.0014583333333333332,0.0764583333333333,0.056292387524211986,0.06,8,1150,1100
Marc Guéhi,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.00673611111111111,0.0,0.006594470857545343,0.06,18,1140,1210
Calvin Bassey,Fulham,DEF,36,Everton,True,0.75,0.06,0.0016250000000000001,0.07662499999999996,0.05640072085754532,0.06,8,1150,1100
Lewis Hall,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.006305555555555556,0.0,0.006594470857545343,0.06,6,1140,1320
Joël Veltman,Brighton,DEF,36,Wolves,False,0.75,0.06,0.0015000000000000002,0.07649999999999996,0.056319470857545316,0.06,20,1140,1120
Trevoh Chalobah,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.010509186694531523,0.0,0.006594470857545343,0.05888888888888888,18,1140,1210
James Tarkowski,Everton,DEF,36,Fulham,False,-0.35,0.06,1.6339869281045753e-05,0.0,0.006594470857545343,0.06,9,1140,1150
Pau Torres,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0014285714285714286,0.0,0.006594470857545343,0.06,3,1160,1260
Tino Livramento,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.0059638278388278385,0.0,0.006594470857545343,0.06,6,1140,1320
Gabriel dos Santos Magalhães,Arsenal,DEF,36,Liverpool,False,-0.2,0.06,0.023121005431350265,0.003121005431350247,0.008623124387923004,0.06,12,1370,1370
Ibrahima Konaté,Liverpool,DEF,36,Arsenal,True,0.6,0.06,0.0020555555555555553,0.062055555555555496,0.04693058196865642,0.06,1,1340,1300
Lewis Dunk,Brighton,DEF,36,Wolves,False,0.75,0.06,0.001,0.07599999999999996,0.05599447085754532,0.06,20,1140,1120
Matthijs de Ligt,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.001,0.016000000000000014,0.016994470857545352,0.06,19,1120,1120
Lucas Digne,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0,0.0,0.006594470857545343,0.06,3,1160,1260
Jan Bednarek,Southampton,DEF,36,Man City,True,-4.95,0.06,0.0024431818181818183,0.0,0.006594470857545343,0.06,13,1050,1350
Kenny Tete,Fulham,DEF,36,Everton,True,0.75,0.06,0.0024285714285714284,0.07742857142857139,0.05692304228611675,0.057727272727272724,8,1150,1100
James Justin,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.06,0.0,0.0,0.006594470857545343,0.06,16,1080,1190
Rayan Aït-Nouri,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.009042207792207792,0.0,0.006594470857545343,0.06,5,1070,1160
William Saliba,Arsenal,DEF,36,Liverpool,False,-0.2,0.06,0.01291735347985348,0.0,0.006594470857545343,0.06,12,1370,1370
Konstantinos Mavropanos,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.0,0.0,0.006594470857545343,0.05876666666666666,14,1080,1110
Virgil van Dijk,Liverpool,DEF,36,Arsenal,True,0.6,0.06,0.00838141923436041,0.06838141923436035,0.051042393359879576,0.06,1,1340,1300
Leif Davis,Ipswich,DEF,36,Brentford,True,-3.6,0.06,0.00041666666666666664,0.0,0.006594470857545343,0.06,4,1070,1310
Pedro Porro,Spurs,DEF,36,Crystal Palace,True,-0.1,0.06,0.01689700577200577,0.006897005772005818,0.011077524609349125,0.06,7,1090,1120
Ezri Konsa Ngoyo,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0,0.0,0.006594470857545343,0.06,3,1160,1260
Noussair Mazraoui,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.0,0.015000000000000013,0.01634447085754535,0.06,19,1120,1120
Tyrick Mitchell,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.0,0.0,0.006594470857545343,0.06,18,1140,1210
Jarrad Branthwaite,Everton,DEF,36,Fulham,False,-0.35,0.06,0.0015476190476190477,0.0,0.006594470857545343,0.06,9,1140,1150
Aaron Wan-Bissaka,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.0,0.0,0.006594470857545343,0.06,14,1080,1110
Fabian Schär,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.011999542124542123,0.0,0.006594470857545343,0.06,6,1140,1320
Jacob Greaves,Ipswich,DEF,36,Brentford,True,-3.6,0.06,0.001,0.0,0.006594470857545343,0.05884615384615384,4,1070,1310
Timothy Castagne,Fulham,DEF,36,Everton,True,0.75,0.06,0.0014285714285714286,0.07642857142857139,0.05627304228611675,0.05021875,8,1150,1100
Nélson Cabral Semedo,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.0,0.0,0.006594470857545343,0.06,5,1070,1160
Vitalii Mykolenko,Everton,DEF,36,Fulham,False,-0.35,0.06,0.0,0.0,0.006594470857545343,0.06,9,1140,1150
Joachim Andersen,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.002438186813186813,0.0,0.006594470857545343,0.06,18,1140,1210
Lisandro Martínez,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.00521474358974359,0.0202147435897436,0.019734054190878685,0.06,19,1120,1120
Taylor Harwood-Bellis,Southampton,DEF,36,Man City,True,-4.95,0.06,0.0026346153846153846,0.0,0.006594470857545343,0.06,13,1050,1350
Emerson Palmieri dos Santos,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.00475,0.0,0.006594470857545343,0.06,14,1080,1110
Max Kilman,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.0005163398692810458,0.0,0.006594470857545343,0.06,14,1080,1110
Milos Kerkez,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.06,0.000849673202614379,0.0,0.006594470857545343,0.06,2,1130,1270
Levi Colwill,Chelsea,DEF,36,Newcastle,False,-0.6,0.06,0.0,0.0,0.006594470857545343,0.06,15,1150,1250
Patrick Dorgu,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.0068000700280112045,0.021800070028011216,0.020764516375752634,0.06,19,1120,1120
Andrew Robertson,Liverpool,DEF,36,Arsenal,True,0.6,0.06,0.0,0.05999999999999994,0.04559447085754531,0.06,1,1340,1300
Wout Faes,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.06,0.001,0.0,0.006594470857545343,0.06,16,1080,1190
Kyle Walker-Peters,Southampton,DEF,36,Man City,True,-4.95,0.06,0.0,0.0,0.006594470857545343,0.06,13,1050,1350
Illia Zabarnyi,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.06,1.6339869281045753e-05,0.0,0.006594470857545343,0.06,2,1130,1270
Victor Kristiansen,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.06,0.0,0.0,0.006594470857545343,0.06,16,1080,1190
Diogo Dalot Teixeira,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.001736111111111111,0.016736111111111125,0.017472943079767576,0.06,19,1120,1120
Destiny Udogie,Spurs,DEF,36,Crystal Palace,True,-0.1,0.06,0.0,0.0,0.006594470857545343,0.06,7,1090,1120
Marc Cucurella Saseta,Chelsea,DEF,36,Newcastle,False,-0.6,0.06,0.0024583333333333336,0.0,0.006594470857545343,0.06,15,1150,1250
Antonee Robinson,Fulham,DEF,36,Everton,True,0.75,0.06,0.008405228758169934,0.08340522875816989,0.060807869550355775,0.06,8,1150,1100
Pervis Estupiñán,Brighton,DEF,36,Wolves,False,0.75,0.06,0.0022222222222222222,0.07722222222222218,0.05678891530198976,0.06,20,1140,1120
Matt Doherty,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.0017142857142857142,0.0,0.006594470857545343,0.05535483870967741,5,1070,1160
Dan Burn,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.0077019230769230776,0.0,0.006594470857545343,0.06,6,1140,1320
Jurriën Timber,Arsenal,DEF,36,Liverpool,False,-0.2,0.06,0.009297882672882674,0.0,0.006594470857545343,0.06,12,1370,1370
Christopher Nkunku,Chelsea,MID,36,Newcastle,False,-0.6,0.06,0.011581709956709959,0.0,0.02275609149676778,0.06026666666666666,15,1150,1250
Toti António Gomes,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.001342948717948718,0.0,0.006594470857545343,0.06,5,1070,1160
Ashley Young,Everton,DEF,36,Fulham,False,-0.35,0.05,0.0,0.0,0.006594470857545343,0.054357142857142854,9,1140,1150
Santiago Bueno,Wolves,DEF,36,Brighton,True,-1.45,0.05,0.0,0.0,0.006594470857545343,0.048466666666666665,5,1070,1160
Ayden Heaven,Man Utd,DEF,36,West Ham,True,0.15,0.05,0.0,0.015000000000000013,0.01634447085754535,0.047499999999999994,19,1120,1120
Chris Richards,Crystal Palace,DEF,36,Spurs,False,-0.9,0.05,0.002857142857142857,0.0,0.006594470857545343,0.04917241379310344,18,1140,1210
Bart Verbruggen,Brighton,GK,36,Wolves,False,0.75,0.05,0.0025909090909090908,0.07759090909090904,0.05043409090909088,0.01,20,1140,1120
Bernd Leno,Fulham,GK,36,Everton,True,0.75,0.05,0.0015,0.07649999999999996,0.04972499999999997,0.01,8,1150,1100
Radu Drăgușin,Spurs,DEF,36,Crystal Palace,True,-0.1,0.05,0.0,0.0,0.006594470857545343,0.05477272727272727,7,1090,1120
Adam Smith,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.05,0.0014285714285714286,0.0,0.006594470857545343,0.051375,2,1130,1270
Andrés García,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.05,0.0037976190476190475,0.0,0.006594470857545343,0.045142857142857144,3,1160,1260
Harry Maguire,Man Utd,DEF,36,West Ham,True,0.15,0.05,0.001,0.016000000000000014,0.016994470857545352,0.04566666666666666,19,1120,1120
Cristian Romero,Spurs,DEF,36,Crystal Palace,True,-0.1,0.05,0.0007142857142857143,0.0,0.006594470857545343,0.052730769230769234,7,1090,1120
Trevoh Chalobah,Chelsea,DEF,36,Newcastle,False,-0.6,0.05,0.009117063492063492,0.0,0.006594470857545343,0.04708333333333333,15,1150,1250
Wesley Fofana,Chelsea,DEF,36,Newcastle,False,-0.6,0.05,0.001,0.0,0.006594470857545343,0.050956521739130435,15,1150,1250
Jean-Clair Todibo,West Ham,DEF,36,Man Utd,False,-0.45,0.05,0.0,0.0,0.006594470857545343,0.04825925925925926,14,1080,1110
Jannik Vestergaard,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.05,0.0,0.0,0.006594470857545343,0.050217391304347825,16,1080,1190
Craig Dawson,Wolves,DEF,36,Brighton,True,-1.45,0.05,0.0,0.0,0.006594470857545343,0.046142857142857145,5,1070,1160
Ben Johnson,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.0034285714285714284,0.0,0.006594470857545343,0.041296296296296296,4,1070,1310
Caoimhin Kelleher,Liverpool,GK,36,Arsenal,True,0.6,0.04,0.0025,0.062499999999999944,0.04062499999999997,0.006818181818181818,1,1340,1300
Jack Stephens,Southampton,DEF,36,Man City,True,-4.95,0.04,0.000625,0.0,0.006594470857545343,0.03936,13,1050,1350
Ryan Manning,Southampton,DEF,36,Man City,True,-4.95,0.04,0.000625,0.0,0.006594470857545343,0.039357142857142854,13,1050,1350
Alisson Ramses Becker,Liverpool,GK,36,Arsenal,True,0.6,0.04,0.0,0.05999999999999994,0.038999999999999965,0.01,1,1340,1300
Marcos Senesi,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.04,0.001,0.0,0.006594470857545343,0.041826086956521735,2,1130,1270
Caleb Okoli,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.04,0.0,0.0,0.006594470857545343,0.04156,16,1080,1190
Conor Coady,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.04,0.0,0.0,0.006594470857545343,0.040074074074074074,16,1080,1190
Sugawara Yukinari,Southampton,DEF,36,Man City,True,-4.95,0.04,0.0041574675324675325,0.0,0.006594470857545343,0.045,13,1050,1350
Diego Carlos Santos Silva,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.04,0.0005555555555555556,0.0,0.006594470857545343,0.039428571428571424,3,1160,1260
Tosin Adarabioyo,Chelsea,DEF,36,Newcastle,False,-0.6,0.04,0.001,0.0,0.006594470857545343,0.04058620689655172,15,1150,1250
Axel Tuanzebe,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.0,0.0,0.006594470857545343,0.04369230769230769,4,1070,1310
Cameron Burgess,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.001,0.0,0.006594470857545343,0.045,4,1070,1310
Micky van de Ven,Spurs,DEF,36,Crystal Palace,True,-0.1,0.04,0.0,0.0,0.006594470857545343,0.03930434782608695,7,1090,1120
Djed Spence,Spurs,DEF,36,Crystal Palace,True,-0.1,0.04,0.0,0.0,0.006594470857545343,0.04143333333333333,7,1090,1120
Luke Woolfenden,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.0,0.0,0.006594470857545343,0.03791304347826086,4,1070,1310
Michael Keane,Everton,DEF,36,Fulham,False,-0.35,0.04,0.0008333333333333333,0.0,0.006594470857545343,0.03866666666666666,9,1140,1150
Jake O'Brien,Everton,DEF,36,Fulham,False,-0.35,0.03,0.0,0.0,0.006594470857545343,0.033161290322580646,9,1140,1150
Benjamin White,Arsenal,DEF,36,Liverpool,False,-0.2,0.03,0.0051098484848484844,0.0,0.006594470857545343,0.03179166666666666,12,1370,1370
Vladimír Coufal,West Ham,DEF,36,Man Utd,False,-0.45,0.03,0.0,0.0,0.006594470857545343,0.03169565217391304,14,1080,1110
Riccardo Calafiori,Arsenal,DEF,36,Liverpool,False,-0.2,0.03,0.014419372294372295,0.0,0.006594470857545343,0.03369230769230769,12,1370,1370
Ben Davies,Spurs,DEF,36,Crystal Palace,True,-0.1,0.03,0.0,0.0,0.006594470857545343,0.03,7,1090,1120
James Bree,Southampton,DEF,36,Man City,True,-4.95,0.03,0.0013392857142857143,0.0,0.006594470857545343,0.03004,13,1050,1350
Kieran Trippier,Newcastle,DEF,36,Chelsea,True,-2.2,0.03,0.004720238095238095,0.0,0.006594470857545343,0.033857142857142856,6,1140,1320
Tyrone Mings,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.03,0.0042207792207792205,0.0,0.006594470857545343,0.03310344827586207,3,1160,1260
José Malheiro de Sá,Wolves,GK,36,Brighton,True,-1.45,0.01,0.0007142857142857143,0.0,0.0,0.01,5,1070,1160
Nick Pope,Newcastle,GK,36,Chelsea,True,-2.2,0.01,0.0020535714285714285,0.0,0.0,0.01,6,1140,1320
Alex Palmer,Ipswich,GK,36,Brentford,True,-3.6,0.01,0.0,0.0,0.0,0.01,4,1070,1310
Łukasz Fabiański,West Ham,GK,36,Man Utd,False,-0.45,0.01,0.0,0.0,0.0,0.008106060606060606,14,1080,1110
Arijanet Muric,Ipswich,GK,36,Brentford,True,-3.6,0.01,0.0,0.0,0.0,0.01,4,1070,1310
David Raya Martin,Arsenal,GK,36,Liverpool,False,-0.2,0.01,0.0022916666666666667,0.0,0.0,0.01,12,1370,1370
Emiliano Martínez Romero,Aston Villa,GK,36,Bournemouth,False,-0.8,0.01,0.002,0.0,0.0,0.01,3,1160,1260
Norberto Murara Neto,Bournemouth,GK,36,Aston Villa,True,-1.6,0.01,0.0016666666666666666,0.0,0.0,0.01,2,1130,1270
Guglielmo Vicario,Spurs,GK,36,Crystal Palace,True,-0.1,0.01,0.0,0.0,0.0,0.01,7,1090,1120
Dean Henderson,Crystal Palace,GK,36,Spurs,False,-0.9,0.01,0.000625,0.0,0.0,0.01,18,1140,1210
Alphonse Areola,West Ham,GK,36,Man Utd,False,-0.45,0.01,0.0,0.0,0.0,0.009725806451612903,14,1080,1110
Antonín Kinsky,Spurs,GK,36,Crystal Palace,True,-0.1,0.01,0.0,0.0,0.0,0.01,7,1090,1120
André Onana,Man Utd,GK,36,West Ham,True,0.15,0.01,0.00045454545454545455,0.015454545454545467,0.010045454545454554,0.01,19,1120,1120
Jordan Pickford,Everton,GK,36,Fulham,False,-0.35,0.01,0.00045454545454545455,0.0,0.0,0.01,9,1140,1150
Mads Hermansen,Leicester,GK,36,Nott'm Forest,False,-2.2,0.01,0.0,0.0,0.0,0.01,16,1080,1190
Martin Dúbravka,Newcastle,GK,36,Chelsea,True,-2.2,0.01,0.0022916666666666667,0.0,0.0,0.006,6,1140,1320
Aaron Ramsdale,Southampton,GK,36,Man City,True,-4.95,0.01,0.0011111111111111111,0.0,0.0,0.01,13,1050,1350
Sam Johnstone,Wolves,GK,36,Brighton,True,-1.45,0.01,0.0,0.0,0.0,0.005526315789473684,5,1070,1160
Kepa Arrizabalaga,Bournemouth,GK,36,Aston Villa,True,-1.6,0.01,0.0,0.0,0.0,0.01,2,1130,1270
Robert Sánchez,Chelsea,GK,36,Newcastle,False,-0.6,0.01,0.0,0.0,0.0,0.01,15,1150,1250
Fraser Forster,Spurs,GK,36,Crystal Palace,True,-0.1,0.0,0.0016666666666666666,0.0,0.0,0.005,7,1090,1120
